p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,201,3.000000,0.141069,0.029278,-2.464098,0.013736,201,1,3.000000,0.141069,0.025937,-0.312105,0.754961,201,1,1.009950,0.074149
0.008772,206,2.907422,0.132896,0.037127,-2.286111,0.022248,206,1,2.854541,0.129212,0.029069,-1.434801,0.151344,206,1,1.012945,0.075931
0.009607,202,2.511108,0.106321,0.074553,-1.276567,0.201755,202,1,2.409009,0.099138,0.051738,0.190026,0.849289,202,1,1.046782,0.143992
0.010443,219,2.960669,0.197055,0.086324,-2.263011,0.023635,99,2,2.086450,0.073415,0.097837,-2.327699,0.019928,219,1,1.065476,0.176064
0.011278,233,2.938477,0.279795,0.066632,0.172243,0.863246,48,4,2.262091,0.157761,0.048470,1.957130,0.050332,64,4,1.206648,0.447264
0.012114,280,1.581908,0.034776,0.078130,2.997593,0.002721,280,1,1.465558,0.027822,0.064446,8.065983,0.000000,280,1,1.761299,1.100786
0.012949,239,1.335099,0.021676,0.163447,10.048741,0.000000,239,1,2.304446,0.169824,0.178041,-3.655279,0.000257,59,2252,4.330464,4.070216
0.013784,61,2.852197,0.237150,0.039765,0.076719,0.938847,61,1,2.715308,0.219623,0.027025,1.196136,0.231644,61,1,1.044496,0.197917
0.014620,37,,,,,,0,,,,,,,0,,1.000000,0.000000
0.015455,18,,,,,,0,,,,,,,0,,1.000000,0.000000
0.016291,10,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,5,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,0,,,,,,0,,,,,,,0,,,
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,0,,,,,,0,,,,,,,0,,,
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
