p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,3.000000,0.755929,0.095648,-1.791709,0.073180,7,2,3.000000,0.755929,0.095648,-1.791709,0.073180,7,2,1.000000,0.000000
0.008772,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.009607,201,,,,,,0,,,,,,,0,,1.000000,0.000000
0.010443,205,,,,,,0,,3.000000,0.139686,0.044592,-2.580668,0.009861,205,1,1.006504,0.054210
0.011278,211,3.000000,0.137686,0.026190,-1.605412,0.108403,211,1,3.000000,0.137686,0.023814,-1.178471,0.238609,211,1,1.004739,0.048448
0.012114,212,,,,,,0,,3.000000,0.137361,0.059602,-0.710509,0.477389,212,1,1.007862,0.057835
0.012949,222,2.730615,0.116151,0.051440,-1.796137,0.072473,222,1,2.674438,0.112381,0.041393,-0.528810,0.596937,222,1,1.018168,0.100861
0.013784,261,2.481006,0.091672,0.051662,0.029028,0.976842,261,1,2.377002,0.085234,0.031571,1.391549,0.164059,261,1,1.052947,0.183109
0.014620,351,2.102051,0.058823,0.063233,1.226498,0.220011,351,1,1.963841,0.051446,0.028221,4.831302,0.000001,351,1,1.163344,0.390530
0.015455,397,1.764456,0.038367,0.035654,13.870734,0.000000,397,1,1.618608,0.031047,0.066801,23.708665,0.000000,397,1,1.732089,2.088218
0.016291,220,2.458887,0.098358,0.031876,1.003152,0.315787,220,1,2.238794,0.083519,0.026208,2.620995,0.008767,220,1,1.145931,0.391538
0.017126,137,3.000000,0.170872,0.012995,0.865842,0.386577,137,1,2.931152,0.164989,0.010262,1.548691,0.121456,137,1,1.041971,0.215744
0.017962,103,3.000000,0.197066,0.061297,-0.603452,0.546208,103,1,3.000000,0.197066,0.041879,1.230802,0.218397,103,1,1.043689,0.185739
0.018797,65,,,,,,0,,3.000000,0.816497,0.048029,-2.693507,0.007070,6,2,1.023077,0.136741
0.019632,57,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,45,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,29,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022139,25,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,15,,,,,,0,,,,,,,0,,1.000000,0.000000
0.023810,14,,,,,,0,,,,,,,0,,1.000000,0.000000
0.024645,12,,,,,,0,,,,,,,0,,1.000000,0.000000
0.025480,3,,,,,,0,,,,,,,0,,1.000000,0.000000
0.026316,6,,,,,,0,,,,,,,0,,1.000000,0.000000
0.027151,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.027987,2,,,,,,0,,,,,,,0,,1.000000,0.000000
