p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,3.000000,0.141421,0.058093,-1.043744,0.296604,200,1,3.000000,0.141421,0.058093,-0.096430,0.923179,200,1,1.005167,0.044484
0.008772,201,3.000000,0.141069,0.030912,-2.070673,0.038389,201,1,2.969971,0.138951,0.026740,-0.527569,0.597799,201,1,1.011194,0.073737
0.009607,208,2.843848,0.127848,0.058947,-3.217458,0.001293,208,1,2.792065,0.124257,0.050600,-1.324397,0.185371,208,1,1.013942,0.081145
0.010443,208,2.423657,0.098713,0.064952,-2.197936,0.027954,208,1,2.342212,0.093066,0.045398,-0.340706,0.733325,208,1,1.043269,0.150223
0.011278,225,2.179248,0.078617,0.060469,0.350350,0.726076,225,1,2.083304,0.072220,0.031202,2.765177,0.005689,225,1,1.083934,0.226839
0.012114,254,1.770517,0.048347,0.080094,0.725113,0.468383,254,1,1.643751,0.040393,0.069126,5.234709,0.000000,254,1,1.375638,0.653147
0.012949,361,1.439818,0.023148,0.094206,9.387252,0.000000,361,1,1.335111,0.017637,0.121008,13.331151,0.000000,361,1,2.791104,2.315097
0.013784,106,2.313721,0.127600,0.045373,3.739859,0.000184,106,1,2.099487,0.106792,0.036523,8.074846,0.000000,106,1,1.361203,1.840801
0.014620,54,,,,,,0,,,,,,,0,,1.018519,0.094426
0.015455,30,,,,,,0,,,,,,,0,,1.033333,0.124722
0.016291,20,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,10,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,5,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,0,,,,,,0,,,,,,,0,,,
0.020468,0,,,,,,0,,,,,,,0,,,
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,0,,,,,,0,,,,,,,0,,,
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
