p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.008772,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.009607,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.010443,200,,,,,,0,,3.000000,0.141421,0.108093,-2.297663,0.021581,200,1,1.001667,0.023511
0.011278,205,,,,,,0,,,,,,,0,,1.002439,0.034836
0.012114,206,3.000000,0.139347,0.104986,-1.444012,0.148736,206,1,3.000000,0.554700,0.043810,-1.761721,0.078116,13,2,1.001214,0.017376
0.012949,219,3.000000,0.135147,0.027575,-0.498136,0.618388,219,1,3.000000,0.135147,0.023008,0.927214,0.353815,219,1,1.010350,0.064062
0.013784,225,3.000000,0.133333,0.024104,0.162632,0.870808,225,1,3.000000,0.133333,0.006326,1.676480,0.093644,225,1,1.020148,0.107813
0.014620,264,2.635840,0.100679,0.038077,0.116316,0.907402,264,1,2.531909,0.094282,0.028724,2.065278,0.038897,264,1,1.041856,0.167058
0.015455,428,2.326984,0.103306,0.025442,1.691934,0.090659,165,2,1.961272,0.046465,0.011040,3.380588,0.000723,428,1,1.201117,0.446257
0.016291,541,1.923711,0.039713,0.038464,1.778825,0.075268,541,1,1.753826,0.032410,0.029413,2.819114,0.004816,541,1,1.364764,0.854481
0.017126,317,2.369312,0.076908,0.037299,0.746873,0.455140,317,1,2.164966,0.065431,0.025726,3.443251,0.000575,317,1,1.152741,0.375053
0.017962,229,2.807446,0.119439,0.034561,-0.936105,0.349219,229,1,2.539307,0.101720,0.020125,1.818060,0.069055,229,1,1.104003,0.310467
0.018797,172,3.000000,0.152499,0.035396,-1.989405,0.046656,172,1,2.605005,0.122380,0.046053,-0.238136,0.811776,172,1,1.137597,0.399707
0.019632,94,,,,,,0,,3.000000,0.206284,0.021551,-0.096796,0.922888,94,1,1.042553,0.201848
0.020468,86,,,,,,0,,,,,,,0,,1.005814,0.053602
0.021303,70,,,,,,0,,,,,,,0,,1.007143,0.059333
0.022139,64,,,,,,0,,,,,,,0,,1.007812,0.062010
0.022974,43,,,,,,0,,,,,,,0,,1.000000,0.000000
0.023810,49,,,,,,0,,,,,,,0,,1.000000,0.000000
0.024645,34,,,,,,0,,,,,,,0,,1.000000,0.000000
0.025480,33,,,,,,0,,,,,,,0,,1.000000,0.000000
0.026316,16,,,,,,0,,,,,,,0,,1.000000,0.000000
0.027151,23,,,,,,0,,,,,,,0,,1.000000,0.000000
0.027987,8,,,,,,0,,,,,,,0,,1.000000,0.000000
