p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,100,3.000000,0.200000,0.034104,-0.560622,0.575055,100,1,3.000000,0.200000,0.034104,-0.560622,0.575055,100,1,1.000000,0.000000
0.008772,101,2.639209,0.163107,0.060693,-1.561253,0.118464,101,1,2.596216,0.158829,0.052388,-0.519243,0.603591,101,1,1.014851,0.074532
0.009607,103,2.490308,0.146844,0.083152,-2.102578,0.035503,103,1,2.447827,0.142659,0.073742,-0.823302,0.410336,103,1,1.018770,0.088670
0.010443,107,2.801147,0.281292,0.036525,0.208192,0.835079,41,2,2.443066,0.222670,0.046494,0.866866,0.386015,42,2,1.078037,0.217624
0.011278,115,2.792432,0.256062,0.100488,-0.619562,0.535546,49,3,2.146368,0.160524,0.068809,0.998347,0.318111,51,3,1.222655,0.499421
0.012114,129,1.537028,0.047283,0.074800,3.642615,0.000270,129,1,1.425574,0.037470,0.091352,7.245632,0.000000,129,1,2.020909,1.625112
0.012949,66,1.724265,0.089151,0.094544,11.988744,0.000000,66,1,1.565239,0.069576,0.136893,17.954766,0.000000,66,1,2.372600,3.593644
0.013784,30,,,,,,0,,2.640234,0.299464,0.040425,0.244058,0.807186,30,1,1.133333,0.426875
0.014620,18,,,,,,0,,,,,,,0,,1.000000,0.000000
0.015455,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.016291,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,3,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,0,,,,,,0,,,,,,,0,,,
0.019632,0,,,,,,0,,,,,,,0,,,
0.020468,0,,,,,,0,,,,,,,0,,,
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,0,,,,,,0,,,,,,,0,,,
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
