p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,202,,,,,,0,,3.000000,0.666667,0.086951,-2.947910,0.003199,9,2,1.004125,0.042079
0.008772,201,,,,,,0,,,,,,,0,,1.004975,0.049627
0.009607,202,3.000000,0.140720,0.029927,-2.222700,0.026236,202,1,2.983887,0.139586,0.027702,-1.352199,0.176312,202,1,1.011551,0.073261
0.010443,204,2.749072,0.122460,0.053173,-2.295872,0.021683,204,1,2.683521,0.117870,0.041594,-0.568213,0.569891,204,1,1.019608,0.085093
0.011278,214,2.347412,0.092107,0.065293,-1.321749,0.186252,214,1,2.249414,0.085408,0.039813,1.186540,0.235409,214,1,1.061055,0.180377
0.012114,239,2.612988,0.167259,0.048123,0.572560,0.566942,93,2,2.097729,0.071006,0.029344,2.396467,0.016554,239,1,1.089032,0.243040
0.012949,300,2.062263,0.085323,0.050863,2.026900,0.042673,155,2,1.718726,0.041496,0.035468,5.111170,0.000000,300,1,1.313343,0.583536
0.013784,401,1.375319,0.018743,0.119419,15.531302,0.000000,401,1,1.286219,0.014293,0.148116,18.147612,0.000000,401,1,3.748360,3.714191
0.014620,121,2.569189,0.142654,0.049124,-0.867940,0.385427,121,1,2.364771,0.124070,0.036740,0.783803,0.433156,121,1,1.108501,0.319309
0.015455,59,2.848242,0.240621,0.046926,-0.832469,0.405144,59,1,2.650928,0.214932,0.046959,-0.144410,0.885177,59,1,1.063277,0.207278
0.016291,35,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,24,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,18,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,9,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,6,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
