p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,,,,,,0,,,,,,,0,,1.005000,0.049749
0.008772,202,3.000000,0.140720,0.054203,-3.867631,0.000110,202,1,3.000000,0.140720,0.039352,-2.656542,0.007895,202,1,1.007426,0.060479
0.009607,205,3.000000,0.139686,0.020202,-1.121864,0.261920,205,1,3.000000,0.139686,0.013781,0.226456,0.820847,205,1,1.008943,0.059252
0.010443,205,2.809863,0.126406,0.042537,-1.978027,0.047926,205,1,2.745044,0.121879,0.031702,0.138958,0.889483,205,1,1.019919,0.122265
0.011278,219,2.332544,0.090045,0.053469,0.269186,0.787786,219,1,2.249561,0.084437,0.031744,2.314641,0.020633,219,1,1.055260,0.213480
0.012114,242,2.981982,0.238603,0.056976,-1.020400,0.307539,69,3,2.182333,0.107932,0.070130,-0.412124,0.680249,120,2,1.112509,0.252068
0.012949,304,1.827010,0.062338,0.061555,1.965807,0.049321,176,2,1.583703,0.033478,0.028729,7.538122,0.000000,304,1,1.460689,0.845271
0.013784,305,1.380635,0.021795,0.138603,15.104072,0.000000,305,1,1.289740,0.016590,0.161779,17.287390,0.000000,305,1,3.916901,4.135665
0.014620,93,2.412598,0.146480,0.091436,-2.549889,0.010776,93,1,2.305591,0.135383,0.065159,-0.547800,0.583830,93,1,1.058961,0.168441
0.015455,65,,,,,,0,,3.000000,0.248069,0.029631,0.376267,0.706719,65,1,1.012821,0.073425
0.016291,27,,,,,,0,,,,,,,0,,1.018519,0.094426
0.017126,18,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,15,,,,,,0,,,,,,,0,,1.066667,0.249444
0.018797,6,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,6,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
