p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,201,3.000000,0.141069,0.034253,-0.916260,0.359530,201,1,3.000000,0.141069,0.024303,-0.671132,0.502136,201,1,1.004975,0.049627
0.008772,200,3.000000,0.141421,0.034104,-3.109568,0.001874,200,1,3.000000,0.141421,0.028293,-2.612624,0.008985,200,1,1.005000,0.049749
0.009607,201,2.936938,0.136621,0.022021,-0.288839,0.772705,201,1,2.867871,0.131749,0.011695,1.290311,0.196943,201,1,1.015920,0.075828
0.010443,208,2.465259,0.101597,0.074380,-3.277540,0.001047,208,1,2.385498,0.096067,0.055976,-0.676682,0.498608,208,1,1.039583,0.144803
0.011278,218,2.721460,0.167997,0.060757,-0.382300,0.702239,105,2,2.337750,0.129934,0.051930,0.495864,0.619991,106,2,1.103692,0.238711
0.012114,250,2.375346,0.136180,0.079907,-0.402571,0.687264,102,3,1.702169,0.044409,0.064893,3.864378,0.000111,250,1,1.268602,0.482111
0.012949,352,1.484650,0.025832,0.073829,8.635327,0.000000,352,1,1.373925,0.019930,0.095455,13.101189,0.000000,352,1,2.399248,1.925100
0.013784,115,2.155518,0.107753,0.064852,2.787693,0.005308,115,1,1.986669,0.092007,0.054744,6.216556,0.000000,115,1,1.344983,1.753678
0.014620,55,2.524365,0.205545,0.041536,-0.802351,0.422350,55,1,2.421240,0.191640,0.027378,0.750135,0.453173,55,1,1.048788,0.173347
0.015455,35,,,,,,0,,,,,,,0,,1.014286,0.083299
0.016291,17,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,12,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,8,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,3,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,0,,,,,,0,,,,,,,0,,,
0.022139,0,,,,,,0,,,,,,,0,,,
0.022974,0,,,,,,0,,,,,,,0,,,
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
