p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.008772,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.009607,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.010443,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.011278,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.012114,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.012949,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.013784,201,,,,,,0,,,,,,,0,,1.000000,0.000000
0.014620,201,,,,,,0,,,,,,,0,,1.000000,0.000000
0.015455,203,,,,,,0,,,,,,,0,,1.000000,0.000000
0.016291,204,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017126,205,,,,,,0,,,,,,,0,,1.000000,0.000000
0.017962,274,2.915991,0.115749,0.027130,3.917665,0.000089,274,1,2.736401,0.104900,0.026697,4.122861,0.000037,274,1,1.052879,0.208565
0.018797,1320,2.660010,0.069167,0.078813,-3.297149,0.000977,576,2,2.807300,0.091752,0.081346,-2.219810,0.026432,388,3,1.129266,0.278416
0.019632,1770,2.898120,0.079573,0.071385,-3.544653,0.000393,569,3,2.864136,0.084385,0.078794,-2.829476,0.004662,488,4,1.189373,0.316123
0.020468,2724,2.618408,0.048145,0.118677,-7.021947,0.000000,1130,3,2.926831,0.067996,0.076354,-2.126462,0.033465,803,5,1.252848,0.340892
0.021303,2670,2.748193,0.056541,0.104715,-8.139213,0.000000,956,4,2.935400,0.068341,0.082413,-3.689565,0.000225,802,6,1.277311,0.323880
0.022139,2251,2.839160,0.067792,0.083416,-3.359622,0.000780,736,5,2.798218,0.069575,0.085227,-1.719199,0.085578,668,7,1.317235,0.325869
0.022974,2527,2.937158,0.069184,0.077982,-2.947474,0.003204,784,6,2.948291,0.074934,0.070974,-1.994629,0.046083,676,9,1.348518,0.322446
0.023810,1172,2.739624,0.088430,0.100010,-3.945890,0.000080,387,6,2.937861,0.110780,0.098093,-3.889593,0.000100,306,10,1.345009,0.312478
0.024645,1109,2.638598,0.083511,0.092228,-0.921060,0.357019,385,7,2.556715,0.079544,0.074767,0.421585,0.673328,383,10,1.380827,0.324193
0.025480,1673,2.997108,0.091924,0.080170,-4.586649,0.000005,472,10,2.887274,0.085609,0.086522,-5.360889,0.000000,486,14,1.420290,0.295034
0.026316,1146,2.638319,0.084490,0.097151,-5.266309,0.000000,376,9,2.825009,0.104329,0.100490,-4.985000,0.000001,306,16,1.423678,0.300896
0.027151,848,2.538750,0.091308,0.126497,-6.498972,0.000000,284,10,2.640035,0.098540,0.119125,-5.398507,0.000000,277,16,1.410430,0.313000
0.027987,957,2.949967,0.138578,0.084426,-0.322287,0.747235,198,19,2.935157,0.141136,0.075561,1.075400,0.282195,188,31,1.447683,0.316716
