p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.008772,202,,,,,,0,,,,,,,0,,1.002475,0.035093
0.009607,200,3.000000,0.141421,0.029104,-2.665015,0.007698,200,1,3.000000,0.141421,0.019104,-0.809184,0.418409,200,1,1.010000,0.063770
0.010443,207,3.000000,0.139010,0.025144,-1.522136,0.127975,207,1,2.987915,0.138170,0.023478,-0.879237,0.379273,207,1,1.008857,0.063887
0.011278,216,2.713477,0.116587,0.041797,-1.963090,0.049636,216,1,2.605151,0.109217,0.026271,0.267795,0.788857,216,1,1.038966,0.161551
0.012114,224,2.429150,0.095489,0.051108,-0.414607,0.678429,224,1,2.354956,0.090532,0.033447,1.283979,0.199149,224,1,1.037181,0.120951
0.012949,254,1.911851,0.057215,0.091766,-1.151344,0.249591,254,1,1.801363,0.050282,0.057173,2.448804,0.014333,254,1,1.189155,0.374086
0.013784,369,1.699245,0.036401,0.036569,6.584356,0.000000,369,1,1.565177,0.029422,0.035830,10.111262,0.000000,369,1,1.591238,1.063846
0.014620,166,2.913281,0.244971,0.064658,0.689513,0.490501,61,2,2.180786,0.091647,0.038855,2.276515,0.022815,166,1,1.096954,0.305560
0.015455,116,2.604199,0.148946,0.068550,-2.779418,0.005446,116,1,2.463062,0.135842,0.056319,-1.417029,0.156474,116,1,1.061063,0.193079
0.016291,76,,,,,,0,,3.000000,0.229416,0.010198,0.983798,0.325215,76,1,1.030702,0.142324
0.017126,54,,,,,,0,,,,,,,0,,1.018519,0.094426
0.017962,30,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,16,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,12,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,9,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022139,5,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.023810,0,,,,,,0,,,,,,,0,,,
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
