p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,201,,,,,,0,,,,,,,0,,1.002488,0.035179
0.008772,200,,,,,,0,,,,,,,0,,1.002500,0.035267
0.009607,202,3.000000,0.140720,0.059182,-1.996108,0.045922,202,1,3.000000,0.140720,0.059182,-1.059586,0.289333,202,1,1.001238,0.017546
0.010443,209,3.000000,0.138343,0.028508,-2.586728,0.009689,209,1,3.000000,0.138343,0.018510,0.063312,0.949518,209,1,1.017544,0.122921
0.011278,215,2.860181,0.126863,0.039407,-0.877893,0.380002,215,1,2.758813,0.119950,0.027591,0.516797,0.605298,215,1,1.028062,0.121279
0.012114,219,2.445483,0.097677,0.075871,-2.336312,0.019475,219,1,2.937964,0.223777,0.031268,0.567055,0.570677,75,2,1.040868,0.159266
0.012949,227,2.367187,0.090743,0.041007,0.489838,0.624249,227,1,2.273291,0.084511,0.027892,2.535147,0.011240,227,1,1.058688,0.200074
0.013784,357,1.871057,0.046101,0.046778,3.955379,0.000076,357,1,1.744728,0.039415,0.032934,6.699876,0.000000,357,1,1.276775,0.585819
0.014620,299,1.523203,0.030258,0.090930,23.353739,0.000000,299,1,1.406348,0.023500,0.113902,29.184674,0.000000,299,1,2.776681,3.561274
0.015455,168,2.477051,0.113957,0.038068,-1.089125,0.276099,168,1,2.284863,0.099129,0.038991,1.398213,0.162049,168,1,1.111409,0.285832
0.016291,96,,,,,,0,,,,,,,0,,1.041667,0.171796
0.017126,64,,,,,,0,,,,,,,0,,1.039062,0.183386
0.017962,41,,,,,,0,,,,,,,0,,1.000000,0.000000
0.018797,27,,,,,,0,,,,,,,0,,1.000000,0.000000
0.019632,11,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,22,,,,,,0,,,,,,,0,,1.000000,0.000000
0.021303,9,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022139,5,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.023810,2,,,,,,0,,,,,,,0,,1.000000,0.000000
0.024645,0,,,,,,0,,,,,,,0,,,
0.025480,0,,,,,,0,,,,,,,0,,,
0.026316,0,,,,,,0,,,,,,,0,,,
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
