p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,200,,,,,,0,,,,,,,0,,1.000000,0.000000
0.008772,202,,,,,,0,,,,,,,0,,1.000000,0.000000
0.009607,202,,,,,,0,,,,,,,0,,1.000000,0.000000
0.010443,201,,,,,,0,,3.000000,0.141069,0.038739,-1.468431,0.141987,201,1,1.011609,0.073438
0.011278,201,2.950635,0.137587,0.019019,0.147897,0.882424,201,1,2.938770,0.136750,0.017311,0.495899,0.619966,201,1,1.002488,0.026169
0.012114,220,2.759033,0.118594,0.031433,-0.997213,0.318661,220,1,2.700952,0.114678,0.021301,0.758533,0.448132,220,1,1.019394,0.130181
0.012949,236,2.422632,0.092605,0.054448,-0.067465,0.946212,236,1,2.662793,0.188274,0.027716,1.253547,0.210007,78,2,1.050029,0.207758
0.013784,282,2.861572,0.179130,0.028345,0.434070,0.664237,108,2,2.462402,0.139435,0.025264,1.626704,0.103800,110,2,1.078425,0.218167
0.014620,404,1.963415,0.047932,0.019873,4.652316,0.000003,404,1,1.824593,0.041025,0.017519,5.514016,0.000000,404,1,1.243769,0.582885
0.015455,284,2.154858,0.068528,0.066179,-0.369697,0.711608,284,1,2.852417,0.256884,0.035857,1.049802,0.293809,52,5,1.192695,0.430819
0.016291,155,2.898926,0.152525,0.019813,0.066129,0.947275,155,1,2.703223,0.136806,0.015610,1.904440,0.056853,155,1,1.059677,0.213512
0.017126,102,,,,,,0,,2.878271,0.185977,0.013784,1.776201,0.075700,102,1,1.063725,0.254099
0.017962,79,,,,,,0,,,,,,,0,,1.012658,0.078542
0.018797,48,,,,,,0,,3.000000,0.894427,0.018638,-1.920033,0.054854,5,2,1.020833,0.142826
0.019632,46,,,,,,0,,,,,,,0,,1.000000,0.000000
0.020468,27,,,,,,0,,,,,,,0,,1.018519,0.094426
0.021303,12,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022139,16,,,,,,0,,,,,,,0,,1.000000,0.000000
0.022974,8,,,,,,0,,,,,,,0,,1.000000,0.000000
0.023810,6,,,,,,0,,,,,,,0,,1.000000,0.000000
0.024645,7,,,,,,0,,,,,,,0,,1.000000,0.000000
0.025480,4,,,,,,0,,,,,,,0,,1.000000,0.000000
0.026316,1,,,,,,0,,,,,,,0,,1.000000,0.000000
0.027151,0,,,,,,0,,,,,,,0,,,
0.027987,0,,,,,,0,,,,,,,0,,,
