p,n_complete,alpha_duration,alpha_sigma_duration,ks_duration,LR_vs_exp_duration,LR_pvalue_duration,n_fit_duration,Tmin_duration,alpha_size,alpha_sigma_size,ks_size,LR_vs_exp_size,LR_pvalue_size,n_fit_size,xmin_size,mean_activity_ratio,std_activity_ratio
0.007937,400,,,,,,0,,,,,,,0,,1.000000,0.000000
0.008772,400,,,,,,0,,,,,,,0,,1.001250,0.024969
0.009607,400,,,,,,0,,,,,,,0,,1.000000,0.000000
0.010443,400,,,,,,0,,,,,,,0,,1.000000,0.000000
0.011278,400,,,,,,0,,,,,,,0,,1.000000,0.000000
0.012114,402,,,,,,0,,,,,,,0,,1.000000,0.000000
0.012949,406,,,,,,0,,,,,,,0,,1.000000,0.000000
0.013784,408,,,,,,0,,,,,,,0,,1.001225,0.024723
0.014620,427,,,,,,0,,,,,,,0,,1.001171,0.024168
0.015455,465,,,,,,0,,,,,,,0,,1.004301,0.065441
0.016291,518,3.000000,0.087875,0.065776,0.322510,0.747067,518,1,3.000000,0.264906,0.048029,1.035691,0.300346,57,2,1.015830,0.127912
0.017126,1105,2.851904,0.135788,0.030502,1.433330,0.151764,186,3,2.150391,0.034607,0.021100,5.883674,0.000000,1105,1,1.126688,0.308733
0.017962,7907,2.164731,0.035859,0.027184,6.052005,0.000000,1055,14,1.894055,0.025117,0.028881,7.977989,0.000000,1267,25,1.729921,0.851401
0.018797,9698,2.103211,0.028882,0.014095,11.825056,0.000000,1459,14,1.862939,0.020905,0.014180,14.642588,0.000000,1704,25,1.765089,0.845337
0.019632,8964,2.021630,0.024555,0.029616,8.969866,0.000000,1731,11,1.698353,0.010967,0.032614,15.824007,0.000000,4055,6,1.725667,0.805441
0.020468,8743,2.013819,0.020196,0.020793,11.929977,0.000000,2520,7,1.765904,0.012799,0.020326,15.869340,0.000000,3581,7,1.663253,0.736799
0.021303,6151,2.070468,0.031539,0.023366,8.257852,0.000000,1152,14,1.802121,0.016635,0.018842,13.134664,0.000000,2325,11,1.756442,0.722725
0.022139,7357,2.109814,0.029864,0.017480,10.053878,0.000000,1381,13,1.875887,0.022676,0.018815,11.868251,0.000000,1492,21,1.662779,0.656663
0.022974,5134,1.989680,0.025622,0.040242,7.639687,0.000000,1492,11,1.724744,0.015375,0.038721,11.404134,0.000000,2222,10,1.714659,0.689608
0.023810,3795,1.990489,0.029157,0.019351,11.572127,0.000000,1154,10,1.787955,0.021622,0.015605,14.580941,0.000000,1328,13,1.637671,0.652396
0.024645,1095,2.054044,0.055323,0.043731,4.372182,0.000012,363,17,1.815850,0.039809,0.041600,5.457217,0.000000,420,25,1.885865,0.698788
0.025480,1757,2.239376,0.075991,0.034807,3.686431,0.000227,266,28,1.874955,0.033023,0.035696,6.292213,0.000000,702,17,1.711831,0.575144
0.026316,1405,2.165257,0.071313,0.030445,4.793209,0.000002,267,25,1.921914,0.047544,0.030846,6.984200,0.000000,376,30,1.676861,0.555068
0.027151,1255,2.229136,0.063557,0.032050,3.923363,0.000087,374,19,1.966921,0.045836,0.030981,4.695231,0.000003,445,25,1.680083,0.506925
0.027987,939,2.199289,0.074520,0.021681,4.945806,0.000001,259,20,1.979264,0.051398,0.027169,6.660823,0.000000,363,23,1.656989,0.531889
