vision_distance,n_agents,n_neurons,p,sigma_eff_mean,sigma_eff_std,susceptibility_mean,susceptibility_std,entropy_mean,entropy_std
75,256,64,0.01044277,0.021666667051613332,0.018333333646031943,0.0010488600411918015,4.98800056447592e-05,0.011812514811754226,0.000343309661594275
75,256,64,0.0112782,0.04166666800156236,0.028259709379858944,0.0010937100276350975,7.544963016065704e-05,0.012230126373469829,0.0005719920110766043
75,256,64,0.01211362,0.0597083349712193,0.04206251658787125,0.0011559875041712076,0.00011060788463755075,0.012669088039547204,0.0009526483880014831
75,256,64,0.01294904,0.07825000192970037,0.045670090111296656,0.0012182550330180676,0.00015786908071421595,0.013117080880329013,0.0010528902871715547
75,256,64,0.01378446,0.12645833510905505,0.05498224192168769,0.0013353574962820859,0.00017329466162179546,0.01419743588194251,0.00120580235970454
75,256,64,0.01461988,0.1926656775176525,0.06957404352253048,0.0018920924921985716,0.0005549850090742981,0.017167047411203385,0.002679936285412976
75,256,64,0.0154553,0.3110774219036102,0.08460296927524596,0.004058537515811622,0.0015542783875198867,0.02659255135804415,0.006034668324414781
75,256,64,0.01629073,0.5280856788158417,0.0901506900730682,1.9193287188187242,0.9243675902241074,0.5687866400927305,0.2515660670700526
75,256,64,0.01712615,0.7419174581766128,0.08869485595916662,43.781067276000975,6.593700931403464,3.276437532901764,0.44465605070381514
75,256,64,0.01796157,0.9209220588207245,0.04002490776410059,96.78135719299317,5.141657283575597,4.547544836997986,0.1965600321515864
75,256,64,0.01879699,0.9734819382429123,0.04027173106301408,132.48777542114257,5.664466296019284,4.891412854194641,0.20160862521491987
75,256,64,0.01963241,0.990993109345436,0.025520727562601587,158.86731033325196,5.253782825581197,5.025601768493653,0.12627202501983747
75,256,64,0.02046784,1.0010050117969513,1.4095623924756168e-05,178.78511962890624,3.0541654880728504,5.095932149887085,0.00462071975038593
75,256,64,0.02130326,0.9985014140605927,0.010908944244380806,193.92819747924804,4.664814627711729,5.089730763435364,0.05684792986250611
75,256,64,0.02213868,1.0010106027126313,1.9541470737398993e-05,208.01765670776368,5.2018967304914,5.098735189437866,0.005800753047547547
75,256,64,0.0229741,1.001003134250641,1.105372275447325e-05,216.94106674194336,4.939317379917098,5.082040119171142,0.007338587531680525
75,256,64,0.02380952,1.001007068157196,1.130408963185792e-05,228.1186164855957,4.353267841882256,5.0644131898880005,0.007998867555982822
75,256,64,0.02464495,1.001002061367035,1.936004005690344e-05,234.86107177734374,6.778374540309984,5.0432604312896725,0.01009032777560744
75,256,64,0.02548037,1.0010026752948762,1.3375073775962802e-05,237.15562286376954,6.062846303130401,5.0068697214126585,0.011859606320622853
75,256,64,0.02631579,1.0010022699832917,1.5473911078518136e-05,243.0684898376465,5.8459860248668285,4.9807535886764525,0.009110157716014183
75,256,64,0.02715121,1.0010039687156678,1.1919909672076255e-05,246.99055557250978,5.11958268404965,4.948027539253235,0.008801384142179274
75,256,64,0.02798663,1.0009986758232117,1.3306955539172373e-05,247.95843963623048,7.981460727877085,4.912355566024781,0.011783062728074454
80,256,64,0.00793651,0.02000000048428774,0.03674234734828343,0.0010388800292275846,7.32642225920077e-05,0.011783999064937234,0.0006912192551480848
80,256,64,0.00877193,0.012500000186264515,0.03112474945876673,0.0010239250375889241,6.206274752415849e-05,0.011642904439941048,0.0005855374542672105
80,256,64,0.00960735,0.023333333991467954,0.038873013956917404,0.0010588400298729538,0.0001197133325505336,0.01184103055857122,0.0007179688828329577
80,256,64,0.01044277,0.04875000063329935,0.0490376135108159,0.001103655039332807,0.00011985270206531576,0.012385387206450105,0.0010991656836189033
80,256,64,0.0112782,0.0579166678711772,0.03470860933626022,0.0011385600024368613,0.00011963008289719348,0.012579731922596694,0.0008111576444231528
80,256,64,0.01211362,0.06833333484828472,0.05600099342875086,0.0011485700320918112,0.00013565812229911838,0.0126875976100564,0.001048904994944513
80,256,64,0.01294904,0.11133333593606949,0.06714743378087368,0.0013578500016592442,0.0003444057205075534,0.013847398199141025,0.001691918931115426
80,256,64,0.01378446,0.14111310057342052,0.08057579357861377,0.0015718449896667153,0.0006207294266120753,0.014957452146336436,0.0022471294317132585
80,256,64,0.01461988,0.21429576724767685,0.11724220250049414,0.002073670004028827,0.0007732409613505572,0.018043776508420706,0.0045967259481212224
80,256,64,0.0154553,0.349109511077404,0.1223550666387671,0.0061161800287663935,0.004196815796280353,0.03316696062684059,0.012417088393070853
80,256,64,0.01629073,0.6084361761808396,0.09222409949640215,7.161162515729666,3.092488997476585,1.4328597590327263,0.5843934445539801
80,256,64,0.01712615,0.858283793926239,0.10786156130561748,54.13710670471191,8.033799110279409,3.9589315533638,0.5248361361213829
80,256,64,0.01796157,0.951790851354599,0.052627231183784325,95.09196166992187,7.041924206032597,4.662896525859833,0.2908455243236425
80,256,64,0.01879699,0.9960016280412674,0.021822856369723205,127.65916328430175,5.624129793992295,4.991546249389648,0.10974055547357374
80,256,64,0.01963241,0.9960092276334762,0.02181976831502705,149.43572692871095,7.790773165370521,5.04093108177185,0.11582390298810132
80,256,64,0.02046784,0.9960052818059921,0.021804724391946185,168.18374328613282,5.046783371244334,5.063609790802002,0.10596431561019451
80,256,64,0.02130326,1.0010033249855042,1.6239416458730804e-05,182.14790420532228,5.370784635068169,5.092019701004029,0.011506050793067235
80,256,64,0.02213868,1.0010043263435364,1.8521836227255072e-05,194.12850112915038,5.403577788447884,5.089153671264649,0.009438994277814954
80,256,64,0.0229741,1.0010006189346314,1.7981037028456665e-05,204.2235107421875,5.983290770631175,5.0757554292678835,0.010422588574549614
80,256,64,0.02380952,1.0010044395923614,1.7758274408131422e-05,212.3467575073242,4.486595832610811,5.052598381042481,0.006825493116438081
80,256,64,0.02464495,1.001001226902008,1.3737591841178241e-05,217.13420486450195,4.733203640246574,5.0306748151779175,0.007602961825212926
80,256,64,0.02548037,1.0010010540485381,1.0808836838449255e-05,222.6087303161621,6.9776213617938305,5.005537414550782,0.012593220543649463
80,256,64,0.02631579,1.0010065495967866,1.3482063393110926e-05,225.7298385620117,4.581872092189013,4.974630737304688,0.007576865949358637
80,256,64,0.02715121,1.0010001063346863,1.13161894411013e-05,229.15075607299804,5.613763664162151,4.944099879264831,0.009619466778652672
80,256,64,0.02798663,1.0009999930858613,1.2241260296453058e-05,231.17994766235353,3.522838246039367,4.908356404304504,0.008717916364369057
85,256,64,0.00793651,0.012500000186264515,0.02165063541723057,0.0010239250375889241,4.317136240528065e-05,0.011642904533073307,0.00040730491041905833
85,256,64,0.00877193,0.007500000111758709,0.017853571337396065,0.0010139550315216184,3.560000081231674e-05,0.011548841511830688,0.00033587227783793465
85,256,64,0.00960735,0.027500000782310963,0.0486698074977071,0.001053835026687011,9.70475765474175e-05,0.011925093457102775,0.0009156055616129431
85,256,64,0.01044277,0.03208333384245634,0.03315315925342433,0.0010837350273504853,0.00013103132339092893,0.012072399910539388,0.0007589169869485886
85,256,64,0.0112782,0.06416666898876429,0.0615257420542182,0.00115351501153782,0.00015598260286317045,0.012719504022970795,0.0012636781747270315
85,256,64,0.01211362,0.05025000162422657,0.052079735974270736,0.0011384900251869112,0.0001820420893967473,0.01256837360560894,0.0013357661791693354
85,256,64,0.01294904,0.14595238398760557,0.073999757907755,0.0014872600091621279,0.00036729709017820035,0.014791163615882397,0.001820797193994584
85,256,64,0.01378446,0.15135515853762627,0.10474416725148254,0.0016265400045085698,0.0006370931647003207,0.015189934475347399,0.0029368576770772863
85,256,64,0.01461988,0.24775590002536774,0.08278836065491578,0.0025057449645828457,0.0008010199664551484,0.019836755422875284,0.003452538055977863
85,256,64,0.0154553,0.40237008333206176,0.09913468077869922,0.020587579457787795,0.031282018373944266,0.04478604607284069,0.021401154151033705
85,256,64,0.01629073,0.6011717841029167,0.16606250301634545,11.60680433511734,5.179499995166528,1.8382405892014504,0.7804192284793713
85,256,64,0.01712615,0.8888071238994598,0.06804883668718577,57.50401859283447,5.267017937767921,4.153832125663757,0.33889658101927717
85,256,64,0.01796157,0.9659645855426788,0.06543290421260486,94.6287166595459,6.101410204607433,4.754966127872467,0.32193938570819164
85,256,64,0.01879699,0.996000126004219,0.02181327628403262,121.53996810913085,4.131388886019871,4.981468605995178,0.11120911522962816
85,256,64,0.01963241,1.0009961307048798,2.9759693055557938e-05,140.551522064209,4.062767760109379,5.05203857421875,0.00784089850559992
85,256,64,0.02046784,1.0010034620761872,2.1392812820869444e-05,158.6906311035156,3.212055230991264,5.080264949798584,0.00979007672083909
85,256,64,0.02130326,1.0010043859481812,1.953179365198666e-05,171.57165756225587,5.455531607903451,5.08948860168457,0.008434846196965093
85,256,64,0.02213868,1.0010019361972808,1.5520997997717077e-05,183.02439193725587,4.50601257079468,5.078906106948852,0.009005598135174092
85,256,64,0.0229741,1.0010013461112977,1.8830649696746734e-05,191.1630889892578,4.084281705996465,5.070374298095703,0.00898665354959507
85,256,64,0.02380952,1.0010039508342743,1.8604895516377416e-05,199.9206871032715,3.922917621189287,5.052205300331115,0.009465405563768865
85,256,64,0.02464495,1.001000952720642,1.2965477663058008e-05,203.77680587768555,3.9942338373803996,5.025563168525696,0.012387482016622766
85,256,64,0.02548037,1.0009977996349335,1.3947297109225818e-05,208.83324508666993,4.33438583583497,4.999740958213806,0.008970598355088837
85,256,64,0.02631579,1.0010032653808594,1.2535467566023123e-05,212.5844711303711,4.827110538383328,4.968348169326783,0.010108448813716695
85,256,64,0.02715121,1.0010070741176604,1.4128160505170331e-05,213.03522338867188,3.861397412228508,4.935117888450622,0.013052989486998349
85,256,64,0.02798663,1.0010007202625275,1.003932446408282e-05,218.9154930114746,3.7125838022856166,4.898099255561829,0.009628608820423773
90,256,64,0.00793651,0.01750000026077032,0.028613808282027954,0.0010338950320146977,5.7055924358085424e-05,0.011736967600882053,0.000538300349012726
90,256,64,0.00877193,0.015000000223517418,0.027838822228980882,0.001028910040622577,5.551061207009644e-05,0.011689935997128486,0.0005237207375347749
90,256,64,0.00960735,0.03333333395421505,0.033333333954215054,0.0010687800240702927,7.118184309218001e-05,0.012062406819313764,0.0006650296449353645
90,256,64,0.01044277,0.050000001303851606,0.038729834680437565,0.0011086400307249277,8.857367919245333e-05,0.012431096145883202,0.0008206027351413604
90,256,64,0.0112782,0.08833333589136601,0.06526654928641888,0.0012332250364124775,0.0002024913523065114,0.013323322776705027,0.0015242224927305105
90,256,64,0.01211362,0.09833333529531955,0.07024757926558718,0.0012830550200305878,0.00030595726735433863,0.013535223342478276,0.0017099507155990123
90,256,64,0.01294904,0.12174784038215876,0.08010026778243394,0.0014221650257240982,0.0003770344682186357,0.014405340794473887,0.002251786978758189
90,256,64,0.01378446,0.18103571869432927,0.10639280626138224,0.0016017349844332784,0.0004002895002218715,0.01591779771260917,0.002876644952288726
90,256,64,0.01461988,0.2814444208517671,0.10069729671136471,0.003284085000632331,0.0017228842551392826,0.02309738826006651,0.006778593766907091
90,256,64,0.0154553,0.413108317553997,0.09568156485276991,0.02377063501626253,0.026843684088840417,0.05325140422210097,0.0255659741839288
90,256,64,0.01629073,0.6856195598840713,0.1394600887663732,17.441268587112425,5.038834273616857,2.461087566614151,0.6790696148631538
90,256,64,0.01712615,0.9017047554254531,0.07558052150259562,58.17212829589844,6.913584640777029,4.207701623439789,0.41835849607230524
90,256,64,0.01796157,0.9709746599197387,0.05572364705453982,92.65482559204102,5.298797336066535,4.777894854545593,0.2707152355063892
90,256,64,0.01879699,1.0010102987289429,2.2091671788226236e-05,117.40387649536133,3.1718931420558074,4.998289752006531,0.010405963878771293
90,256,64,0.01963241,1.0009988963603973,2.5082815113267137e-05,133.29319534301757,3.3386532414246908,5.046285700798035,0.010560388781446996
90,256,64,0.02046784,1.0009927213191987,2.3900332120908796e-05,150.6442611694336,3.9100536582563183,5.070197534561157,0.009781470975870333
90,256,64,0.02130326,1.0009928464889526,2.907148710038111e-05,161.0158493041992,3.237605576744194,5.075791501998902,0.010025174039315797
90,256,64,0.02213868,1.0010027170181275,1.7933546939627177e-05,174.05549240112305,3.886750126228238,5.07408127784729,0.00899220262419032
90,256,64,0.0229741,1.0010014653205872,1.4108654863530767e-05,181.45152053833007,4.596025856091518,5.060782051086425,0.01024257389088465
90,256,64,0.02380952,1.0010007560253142,1.4461638278157969e-05,190.4291847229004,3.9729658502119087,5.04327244758606,0.009146169946942666
90,256,64,0.02464495,1.0010072112083435,1.2592581201505349e-05,192.82275466918946,3.660237355200909,5.018478012084961,0.010932181136511187
90,256,64,0.02548037,1.0009962320327759,1.3396758841402672e-05,196.01107940673828,3.7369942218198475,4.988947963714599,0.010436134184936332
90,256,64,0.02631579,1.0010005295276643,1.0336928538942447e-05,199.7536720275879,4.620215395476681,4.961409687995911,0.008850175902254792
90,256,64,0.02715121,1.0010016918182374,1.4358490467926895e-05,202.08354263305665,3.8564260701873936,4.931056833267212,0.008916300741231354
90,256,64,0.02798663,1.0010031461715698,1.0102028998216577e-05,204.46803970336913,4.234532587897913,4.895881080627442,0.010639784522330584
95,256,64,0.00793651,0.012500000186264515,0.021650635417230567,0.0010239250317681582,4.31713523234149e-05,0.011642904626205564,0.00040730507172888136
95,256,64,0.00877193,0.01833333373069763,0.025221243864496715,0.001048870017984882,9.199476516398123e-05,0.011746967490762473,0.0004641301517293051
95,256,64,0.00960735,0.01833333373069763,0.025221243864496715,0.0010388700291514396,5.810713976306308e-05,0.011780217848718166,0.0005382537971723606
95,256,64,0.01044277,0.05750000141561031,0.05309190263396042,0.0011235950281843544,0.00011309902504097474,0.012572190724313259,0.0010567736439109166
95,256,64,0.0112782,0.04900000113993883,0.045486262714800337,0.0011385500081814825,0.00017660794641318915,0.012451081722974777,0.00104600950332447
95,256,64,0.01211362,0.09566666893661022,0.07560754096587033,0.0012829550192691385,0.000260301441522987,0.0136349075473845,0.0018131342463851496
95,256,64,0.01294904,0.1259166704490781,0.07638258166237569,0.0014226750237867237,0.00035657731775335,0.014208517642691732,0.0017914541807515542
95,256,64,0.01378446,0.17023809999227524,0.09450011957677282,0.0014870600425638258,0.00033580433967041336,0.015477607166394592,0.002732965269005896
95,256,64,0.01461988,0.32000164315104485,0.11200949233263928,0.003466605005087331,0.0017026489055979178,0.02435659421607852,0.006363480894743115
95,256,64,0.0154553,0.43781291171908376,0.11576619869493626,0.09002726911567152,0.12843988436711776,0.08341510491445661,0.05375239030050064
95,256,64,0.01629073,0.706154716014862,0.11403030538311969,21.800789022445677,3.9605276834341008,2.7807790756225588,0.5002600540236658
95,256,64,0.01712615,0.9067308455705643,0.1080309238921187,59.803613090515135,8.230774643710268,4.303392446041107,0.542580497061457
95,256,64,0.01796157,0.9759746491909027,0.043342323436928336,91.23875923156739,6.012219978715618,4.799536180496216,0.20976769639481715
95,256,64,0.01879699,1.001003921031952,2.7454717220592682e-05,112.7841796875,3.747566727397212,4.995568895339966,0.010911970366990958
95,256,64,0.01963241,1.0010063111782075,1.8303711049481214e-05,131.55216789245605,2.8046660013595157,5.042849230766296,0.006849425387854192
95,256,64,0.02046784,1.001007080078125,1.8960761214719067e-05,144.28784866333007,2.7872800422302344,5.061415290832519,0.01174672467484742
95,256,64,0.02130326,1.0010101556777955,2.1681957829355203e-05,155.97931137084962,4.915673928469244,5.074855804443359,0.007196688612506321
95,256,64,0.02213868,1.0009943842887878,2.1786504642629386e-05,164.64694519042968,3.4888331058928275,5.068728089332581,0.011780699106172578
95,256,64,0.0229741,1.0009985387325286,1.9418504454232106e-05,174.39092178344725,3.7282176396082,5.052831554412842,0.008262025133945933
95,256,64,0.02380952,1.0010033190250396,1.4894077286135376e-05,182.2090690612793,3.554914357508601,5.039203834533692,0.009597701476445989
95,256,64,0.02464495,1.0010013163089753,1.290790981613286e-05,184.14085540771484,3.747093982335012,5.0175864696502686,0.008064841096534152
95,256,64,0.02548037,1.0010046780109405,1.1379166740452077e-05,187.43658447265625,4.3421018733123775,4.987907910346985,0.008760082295348024
95,256,64,0.02631579,1.0009988725185395,7.89866350525103e-06,190.63423233032228,4.009718255098715,4.958141040802002,0.009271395787851525
95,256,64,0.02715121,1.0010013937950135,1.3016273395586654e-05,193.3800842285156,2.8899335602885934,4.927655267715454,0.010948278237807063
95,256,64,0.02798663,1.0010000586509704,1.2370679453793965e-05,195.3466552734375,2.7544119628490917,4.892805528640747,0.010778327462086278
100,256,64,0.00793651,0.013750000298023224,0.021614521168232582,0.0010264175361953676,4.3099356200783396e-05,0.011666420288383961,0.0004066254998319352
100,256,64,0.00877193,0.017083333805203438,0.02180644084504645,0.0010413775336928666,5.745813426655139e-05,0.011740076867863537,0.0004228827465233925
100,256,64,0.00960735,0.03229166772216559,0.022587600422588498,0.0010787400358822196,6.382509457696271e-05,0.012087137810885907,0.00047707176422005413
100,256,64,0.01044277,0.051250001322478055,0.029406749915977647,0.0011335499992128461,9.981279828148924e-05,0.012529480550438166,0.0006613893157469003
100,256,64,0.0112782,0.08420833582058548,0.044480392501560634,0.0012382100103423,0.00013695974343010624,0.01324614672921598,0.0010715634401184963
100,256,64,0.01211362,0.12645833743736148,0.05344511606751802,0.0013552475022152067,0.00020730355968649164,0.014249442145228386,0.0013934473353646288
100,256,64,0.01294904,0.13630952760577203,0.06460075197236179,0.0014647225034423172,0.0004037619704674991,0.014737239852547646,0.002138737112442164
100,256,64,0.01378446,0.21199504658579826,0.06429959992484607,0.001963840005919337,0.0005723508120690457,0.01767043969593942,0.0027223852304910025
100,256,64,0.01461988,0.2753331487067044,0.07359147838205181,0.003413650026777759,0.0016516176233359525,0.02309916839003563,0.00530578927508942
100,256,64,0.0154553,0.4807634726166725,0.07243538297822452,0.21619456801563502,0.17381431326784436,0.1212089367210865,0.044899221328306954
100,256,64,0.01629073,0.7752371072769165,0.07724325919271671,26.32674283981323,3.7871556161613076,3.1407166361808776,0.4231352256576525
100,256,64,0.01712615,0.9421774834394455,0.06244525767254901,62.47043228149414,5.346457535150632,4.492335319519043,0.319683779325341
100,256,64,0.01796157,0.9859918475151062,0.02293526322727991,88.38315925598144,2.6942372594155457,4.844061255455017,0.11259603648375076
100,256,64,0.01879699,1.0009972333908081,1.4147958169086571e-05,109.19373931884766,2.5833528819731195,4.994378852844238,0.00658048158049656
100,256,64,0.01963241,1.0009925186634063,2.098030240699732e-05,125.93890838623047,2.4351585432933645,5.038286399841309,0.005821786279317624
100,256,64,0.02046784,1.0010045647621155,1.423699830952164e-05,138.01609802246094,2.6309089490965873,5.057663130760193,0.005225974180258841
100,256,64,0.02130326,1.001002699136734,1.0071236165142308e-05,148.65313186645508,1.9099109610478584,5.063493847846985,0.0063431991625566815
100,256,64,0.02213868,1.0009982407093048,1.1639691421890272e-05,159.16071853637695,1.8911180796457396,5.06061201095581,0.005662446482605778
100,256,64,0.0229741,1.00099835395813,1.4026967616885008e-05,166.0062156677246,2.4873486213856983,5.051364803314209,0.006564153530340884
100,256,64,0.02380952,1.0009966015815734,9.511220575587854e-06,171.14420623779296,2.7766703234496863,5.030750823020935,0.00720992446943772
100,256,64,0.02464495,1.001000213623047,1.878499364411007e-05,175.3896270751953,3.217408145408414,5.0084031343460085,0.012725490140643989
100,256,64,0.02548037,1.000998055934906,1.7213181598692494e-05,179.65797119140626,3.5370478097435676,4.984996485710144,0.009689173117840793
100,256,64,0.02631579,1.001000052690506,1.0845980277369957e-05,181.2286750793457,4.016355538744521,4.956599855422974,0.008314703758384187
100,256,64,0.02715121,1.0009981870651246,9.350705547733388e-06,184.24608612060547,2.614719685611259,4.921796989440918,0.008319219480425105
100,256,64,0.02798663,1.0010071098804474,1.0936299141111252e-05,186.25921707153321,3.1230154623274586,4.888640069961548,0.010835958619207943
105,256,64,0.00793651,0.02500000037252903,0.029580399356280374,0.0010488500236533582,5.8983302137723146e-05,0.011878062086179853,0.0005564843776663228
105,256,64,0.00877193,0.01750000026077032,0.03269174256369997,0.0010338950320146977,6.518732663267643e-05,0.011736967554315924,0.0006150168521740839
105,256,64,0.00960735,0.05000000149011612,0.04472136118822961,0.0011086400132626294,9.916306737135892e-05,0.012431096192449332,0.0009221421453817318
105,256,64,0.01044277,0.05500000175088644,0.05159942045321244,0.001163505023578182,0.00018463376545042678,0.012552693346515298,0.0010677412329784225
105,256,64,0.0112782,0.06833333559334279,0.042703761632395074,0.0011834050063043832,0.00013476776378644944,0.012864351319149137,0.0009384133224928279
105,256,64,0.01211362,0.14936905186623334,0.09959693042123922,0.0015621749917045236,0.0005277020310511538,0.014828535029664636,0.0023564974216235203
105,256,64,0.01294904,0.15395833645015955,0.07992048252182549,0.0015219050110317767,0.00035740558044527326,0.015310714673250913,0.002246543464500463
105,256,64,0.01378446,0.21332143526524305,0.09700143122813308,0.001860064984066412,0.0004790564031892241,0.017436645040288568,0.0030456730766087975
105,256,64,0.01461988,0.3351180527359247,0.12168486503605261,0.006345230143051594,0.006119618606239509,0.0287543959915638,0.011590380808849962
105,256,64,0.0154553,0.598335613310337,0.13861535585147014,2.5555423982441425,1.4576011231093637,0.5698720671236515,0.29273119394426594
105,256,64,0.01629073,0.822110453248024,0.0779196279238844,31.15870580673218,3.6093432271003674,3.548692560195923,0.381283245678116
105,256,64,0.01712615,0.963456904888153,0.06307460150233779,64.13186855316162,3.6074200678254176,4.58033801317215,0.34943708964400194
105,256,64,0.01796157,0.9909822255373001,0.030031958390094354,87.66885910034179,4.391879509062293,4.871471095085144,0.1455257578676345
105,256,64,0.01879699,1.0010108947753906,2.948458089730382e-05,105.84867439270019,2.6060515108861826,4.990996408462524,0.009070486850611643
105,256,64,0.01963241,1.0009961903095246,2.7182940529430632e-05,122.40387344360352,3.01480442073099,5.037688279151917,0.009845799649102824
105,256,64,0.02046784,1.0009955048561097,1.7008909932681274e-05,134.15006942749022,2.6735912283035397,5.052228808403015,0.009235870604743034
105,256,64,0.02130326,1.0010051906108857,1.9074278867170255e-05,143.39944915771486,2.7756853920246747,5.059033346176148,0.008520825364230733
105,256,64,0.02213868,1.001003521680832,1.60220245404229e-05,153.59645919799806,3.1836644758901502,5.057850003242493,0.007749722647771698
105,256,64,0.0229741,1.0009960234165192,1.9380031141867328e-05,160.38150177001953,3.1111052787012032,5.047999262809753,0.008666254039475633
105,256,64,0.02380952,1.0010032176971435,1.590389534573788e-05,164.89862060546875,2.2034333739969822,5.0289819717407225,0.01113500721082423
105,256,64,0.02464495,1.0009968996047973,9.769228553501151e-06,169.66914291381835,2.560294791309034,5.006226325035096,0.00942784616548227
105,256,64,0.02548037,1.0010042130947112,1.6101396893652276e-05,172.84962844848633,3.5892489690347706,4.979972982406617,0.011602075399601081
105,256,64,0.02631579,1.0009976923465729,1.354764538039862e-05,175.6694007873535,3.0186022319989165,4.952914237976074,0.007748406118658467
105,256,64,0.02715121,1.0010002911090852,1.3376083101431701e-05,177.86241989135743,3.2736937706530607,4.921254730224609,0.011441000872273024
105,256,64,0.02798663,1.0009991705417634,9.95617224104993e-06,179.73026962280272,2.822439828224625,4.889145541191101,0.012081037674671233
110,256,64,0.00793651,0.010000000149011612,0.02549509794787048,0.0010189400403760374,5.0837225807634196e-05,0.011595873022451996,0.00047962925388259564
110,256,64,0.00877193,0.04083333406597376,0.030493624665475737,0.0010937350161839277,9.184984506207795e-05,0.012170251179486512,0.000569372647685212
110,256,64,0.00960735,0.043333334289491175,0.03993049633417946,0.001088720018742606,8.280379302155063e-05,0.012250532768666745,0.0007764972735206954
110,256,64,0.01044277,0.06500000171363354,0.04769696145848273,0.0011585500149521976,0.000135322252160755,0.012646784912794829,0.0009009564038139895
110,256,64,0.0112782,0.09566666930913925,0.06343062928528238,0.001258230023086071,0.00023254873209719383,0.013317648693919182,0.0013349675832042308
110,256,64,0.01211362,0.09591666739434004,0.06152342488519532,0.0012879699934273958,0.0003052193457917843,0.013567936979234219,0.001689205574039567
110,256,64,0.01294904,0.16921212133020164,0.06870300162560158,0.0017109249951317907,0.0004305288005791588,0.016092174779623748,0.002292850615982393
110,256,64,0.01378446,0.27689881101250646,0.12022430053608192,0.0026109499391168355,0.0010283436246838948,0.02081475402228534,0.004811096317611151
110,256,64,0.01461988,0.42077265679836273,0.10756356009466392,0.006678540352731943,0.0022190019681225864,0.03311950983479619,0.005631988056026418
110,256,64,0.0154553,0.5877871617674828,0.16967251342107234,5.566521238023415,3.2830153957769497,1.1042017856612802,0.6401963506905416
110,256,64,0.01629073,0.8724964708089828,0.10485431837916723,35.85701379776001,4.701483858324155,3.9087129712104796,0.4899321694696312
110,256,64,0.01712615,0.963471207022667,0.05895403819600124,62.76150379180908,4.771471837755276,4.579254531860352,0.3202995375750259
110,256,64,0.01796157,1.0009875416755676,1.8271206681677153e-05,86.49014205932617,3.396102993524871,4.913889479637146,0.012428743363398215
110,256,64,0.01879699,1.0009990155696868,2.7231046532682188e-05,104.06309509277344,2.7737103927776334,4.9852934837341305,0.011819660240579202
110,256,64,0.01963241,1.0010025799274445,2.6410329797423772e-05,117.97492752075195,2.019530051710085,5.0297043800354,0.010128068611111466
110,256,64,0.02046784,1.000993651151657,2.3324212953932573e-05,130.67076530456544,3.33580395067514,5.052122807502746,0.009446768495097286
110,256,64,0.02130326,1.0010077714920045,1.8998482875290294e-05,138.95255584716796,3.7657018841216225,5.055000424385071,0.012245226622901575
110,256,64,0.02213868,1.0009933292865754,1.5637254417321557e-05,147.97190170288087,2.685949911792876,5.054924583435058,0.008985836585567963
110,256,64,0.0229741,1.0009991765022277,1.7536942562134123e-05,154.88124771118163,2.7879652251572415,5.042982983589172,0.010037620045570335
110,256,64,0.02380952,1.0009981393814087,1.3324538017671616e-05,160.10140228271484,2.5669589017381114,5.028932332992554,0.008805712504053145
110,256,64,0.02464495,1.0009922564029694,1.8339886224040074e-05,163.40197982788087,3.7451215550189403,4.999785685539246,0.010255476401150532
110,256,64,0.02548037,1.000998193025589,1.3044485701034162e-05,167.43255538940429,2.621301037059885,4.976984262466431,0.009901850824370399
110,256,64,0.02631579,1.001000201702118,1.3891391556346924e-05,168.7265594482422,3.2725051148219446,4.94990906715393,0.010975970513985227
110,256,64,0.02715121,1.001001900434494,1.1514560666282088e-05,170.9296096801758,2.912384569509946,4.918706178665161,0.008872939085565579
110,256,64,0.02798663,1.0009986519813538,1.3226650753895066e-05,171.80662384033204,2.66593826471171,4.88090410232544,0.01037333504430632
115,256,64,0.00793651,0.019583333842456342,0.03154307102115274,0.0010488100233487785,8.623883158994558e-05,0.011864259326830506,0.0007796732029573161
115,256,64,0.00877193,0.03666666764765978,0.0378593902905358,0.0010787400125991554,8.687743805055056e-05,0.012152688670903444,0.0008054596871795932
115,256,64,0.00960735,0.044166667945683004,0.039184394884360575,0.0010936950333416463,9.173904524705947e-05,0.012293783063068987,0.0008492375434509823
115,256,64,0.01044277,0.08375000189989805,0.0553069102737546,0.001213385019218549,0.00019513769306602006,0.01303302999585867,0.0010766164413203792
115,256,64,0.0112782,0.12000000309199095,0.061655406190285575,0.0013029950205236673,0.00020308485305261037,0.013967968104407192,0.0013852837490846927
115,256,64,0.01211362,0.08875000420957804,0.05331217353281989,0.001258190005319193,0.00019786770427587688,0.013303846772760152,0.0012712807498685026
115,256,64,0.01294904,0.18260516244918107,0.07752108781353279,0.0016860100149642676,0.0005726443000530841,0.01621825909242034,0.0023969583012007664
115,256,64,0.01378446,0.2908509785309434,0.11586987674381216,0.002885280078044161,0.0019091169365690025,0.021066347369924188,0.005775872399201304
115,256,64,0.01461988,0.4114565052092075,0.1434647343323116,0.010213470074813814,0.0067923109611715635,0.03647227743640542,0.010979331429761601
115,256,64,0.0154553,0.6239834129810333,0.1322986937835238,8.355684530735015,3.2403088973578833,1.6646494060754775,0.6109983260990445
115,256,64,0.01629073,0.8525935977697372,0.08587535617021368,36.24381561279297,5.220999332693207,3.8293436646461485,0.5036957020671077
115,256,64,0.01712615,0.9609488725662232,0.0583664343724167,62.98668270111084,4.340725587029213,4.606670773029327,0.2811011702475312
